,V1,V3,V4,V8,V9,V10,V11,V12,V13,V14,V15,V16,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V50,V51,V54,V55,V56,V57,V58
10,0.037037037037037035,0.5833333333333334,1.0,0.0,0.02325581395348837,0.6984924623115578,0.0,0.1506849315068493,0.0,0.7575757575757577,0.4629629629629629,0.0,0.0,0.0,0.22727272727272724,0.3580246913580247,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.4848484848484849,0.0,0.03488372093023255,0.5877862595419846,0.3066666666666667,0.6486486486486487,0.4711538461538462,0.5081967213114755,0.8181818181818181,0.0,0.0,0.06451612903225806,0.5,0.0,0.7407407407407408,0.0,1.0,0.75,0.0,0.2142857142857143,0.0,0.9761904761904762,0.0
11,0.0404040404040404,0.5624999999999999,0.0,0.0,0.007751937984496123,0.6984924623115578,0.0,0.3835616438356165,0.0,0.0,0.0,0.0,0.0,0.18181818181818185,0.0,0.1851851851851852,0.9761904761904762,0.0,1.0,1.0,0.0,0.0,0.0,0.20454545454545456,0.3,0.023255813953488372,0.6259541984732825,0.3,0.810810810810811,0.8846153846153846,0.5081967213114755,0.9090909090909092,0.0,0.0,0.20967741935483872,0.5,0.0,0.6481481481481481,0.0,1.0,0.0,0.0,0.0,0.2222222222222222,0.9761904761904762,0.0
12,0.043771043771043766,0.5624999999999999,1.0,0.0,0.015503875968992246,0.6482412060301508,0.0,0.2968036529680365,0.0,0.30303030303030304,0.4629629629629629,1.0,1.0,0.18181818181818185,0.0,0.2222222222222222,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.8484848484848485,0.0,0.0755813953488372,0.5419847328244275,0.2266666666666667,0.4121621621621623,0.5865384615384616,0.4262295081967213,0.8181818181818181,1.0,0.0,0.0967741935483871,0.5,0.0,0.40740740740740733,0.3333333333333333,1.0,0.75,0.0,0.0,0.2345679012345679,0.9761904761904762,1.0
13,0.04713804713804714,0.3125,1.0,0.0,0.007751937984496123,0.5979899497487438,0.003952569169960474,0.3127853881278539,0.0,0.5050505050505051,0.5555555555555556,0.0,1.0,0.0,0.18181818181818185,0.2345679012345679,0.9761904761904762,0.0,1.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.0,0.05813953488372092,0.7786259541984731,0.2,0.5472972972972974,0.4230769230769231,0.3442622950819673,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.1814814814814815,0.0,1.0,1.0,0.0,0.14285714285714285,0.2469135802469136,0.9761904761904762,0.0
14,0.0505050505050505,0.4791666666666666,1.0,0.0,0.015503875968992246,0.8592964824120602,0.0,0.16666666666666669,0.0,0.30303030303030304,0.6481481481481481,1.0,0.0,0.0,0.22727272727272724,0.09876543209876544,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.8106060606060607,0.0,0.08720930232558137,0.6946564885496184,0.34,0.9189189189189192,0.6730769230769231,0.7704918032786885,0.9090909090909092,0.0,0.0,0.08064516129032258,0.0,0.0,0.8555555555555556,0.0,1.0,1.0,0.0,0.17857142857142855,0.1111111111111111,0.9761904761904762,0.0
15,0.05387205387205387,0.5833333333333334,1.0,0.0,0.015503875968992246,0.7487437185929648,0.003952569169960474,0.0958904109589041,0.0,0.15151515151515152,0.7407407407407407,0.0,1.0,0.0,0.2727272727272727,0.14814814814814814,0.9761904761904762,0.0,0.0,1.0,0.0,0.0,0.0,0.696969696969697,0.0,0.05813953488372092,0.7862595419847328,0.13333333333333336,0.7297297297297298,0.5192307692307693,0.5901639344262295,0.8181818181818181,0.0,0.0,0.25806451612903225,0.0,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.2142857142857143,0.16049382716049382,0.9761904761904762,0.0
16,0.057239057239057235,0.39583333333333337,1.0,0.0,0.007751937984496123,0.5477386934673367,0.003952569169960474,0.2351598173515981,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.2469135802469136,0.9761904761904762,0.0,1.0,0.0,0.0,0.0,0.0,0.6060606060606062,0.0,0.05813953488372092,0.7404580152671755,0.2333333333333333,0.6148648648648649,0.5192307692307693,0.2622950819672131,0.7272727272727273,0.0,0.0,0.16129032258064516,1.0,0.0,0.7296296296296296,0.0,1.0,1.0,0.0,0.2142857142857143,0.2469135802469136,0.9761904761904762,1.0
17,0.060606060606060615,0.5208333333333334,1.0,0.0,0.02325581395348837,0.6984924623115578,0.003952569169960474,0.2579908675799087,0.0,0.20202020202020204,0.5555555555555556,0.0,0.0,0.0,0.22727272727272724,0.2839506172839506,0.9761904761904762,0.0,0.0,0.0,0.0,1.0,0.0,0.4545454545454546,0.52,0.040697674418604654,0.6793893129770993,0.3066666666666667,0.6486486486486487,0.6923076923076924,0.5081967213114755,0.9090909090909092,0.0,0.0,0.1935483870967742,0.0,0.0,0.3148148148148148,0.0,1.0,0.0,0.0,0.17857142857142855,0.2962962962962963,0.9761904761904762,0.0
18,0.06397306397306397,0.39583333333333337,0.0,0.0,0.015503875968992246,0.6482412060301508,0.003952569169960474,0.3401826484018265,0.0,0.020202020202020204,0.3703703703703704,0.0,1.0,0.0,0.22727272727272724,0.012345679012345678,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.6212121212121212,0.0,0.05813953488372092,0.5190839694656487,0.14666666666666672,0.5472972972972974,0.4711538461538462,0.4262295081967213,0.7272727272727273,0.0,0.0,0.03225806451612903,0.0,0.0,0.6296296296296297,0.0,1.0,0.0,0.0,0.17857142857142855,0.02469135802469136,0.9761904761904762,0.0
19,0.06734006734006734,0.4166666666666666,1.0,0.0,0.007751937984496123,0.6482412060301508,0.003952569169960474,0.31963470319634696,0.0,0.2525252525252525,0.4074074074074074,0.0,0.0,0.0,0.2727272727272727,0.2839506172839506,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272728,0.0,0.06395348837209303,0.7633587786259541,0.2800000000000001,0.3445945945945946,0.5192307692307693,0.4262295081967213,0.6818181818181818,0.0,0.0,0.0967741935483871,0.0,0.0,0.4703703703703704,0.0,1.0,0.0,0.0,0.2142857142857143,0.32098765432098764,0.9761904761904762,0.0
20,0.0707070707070707,0.7291666666666666,1.0,0.0,0.0,0.5477386934673367,0.003952569169960474,0.1940639269406393,0.0,0.30303030303030304,0.3703703703703704,0.0,0.0,0.18181818181818185,0.22727272727272724,0.25925925925925924,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,0.6,0.040697674418604654,0.5572519083969466,0.12000000000000005,0.5810810810810811,0.3653846153846154,0.2622950819672131,0.6363636363636364,1.0,0.0,0.2903225806451613,0.5,0.0,0.7407407407407408,0.0,1.0,0.0,0.0,0.17857142857142855,0.2716049382716049,0.9761904761904762,0.0
21,0.07407407407407407,0.6041666666666666,0.0,0.0,0.0,0.7487437185929648,0.003952569169960474,0.3584474885844749,0.0,0.0,0.0,1.0,1.0,0.18181818181818185,0.18181818181818185,0.308641975308642,0.9761904761904762,0.0,1.0,0.0,0.0,0.0,0.0,0.303030303030303,0.38666666666666666,0.023255813953488372,0.6946564885496184,0.2333333333333333,0.8513513513513515,0.4230769230769231,0.5901639344262295,0.9090909090909092,0.0,0.0,0.16129032258064516,0.0,0.0,0.34444444444444444,0.0,1.0,0.0,0.0,0.14285714285714285,0.32098765432098764,0.9761904761904762,0.0
22,0.07744107744107744,0.6041666666666666,1.0,0.0,0.007751937984496123,0.5979899497487438,0.0,0.3607305936073059,0.0,0.0,0.0,0.0,1.0,0.18181818181818185,0.18181818181818185,0.2469135802469136,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.6212121212121212,0.2,0.05813953488372092,0.6793893129770993,0.19333333333333336,0.5810810810810811,0.326923076923077,0.3442622950819673,0.6363636363636364,0.0,0.0,0.2903225806451613,0.5,0.0,0.5370370370370371,0.0,1.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.9761904761904762,1.0
23,0.0808080808080808,0.6041666666666666,1.0,0.0,0.015503875968992246,0.6582914572864321,0.003952569169960474,0.2237442922374429,0.0,0.0,0.0,0.0,1.0,0.18181818181818185,0.22727272727272724,0.037037037037037035,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.4696969696969697,0.2,0.040697674418604654,0.7786259541984731,0.38666666666666666,0.4459459459459461,0.3461538461538461,0.4426229508196722,0.6909090909090909,0.0,0.0,0.5161290322580645,0.0,0.0,0.40740740740740733,0.6666666666666666,1.0,1.0,0.0,0.17857142857142855,0.04938271604938271,0.9761904761904762,1.0
24,0.08417508417508418,0.6458333333333334,1.0,0.0,0.02325581395348837,0.6482412060301508,0.003952569169960474,0.18264840182648398,0.0,0.5050505050505051,0.5925925925925926,0.0,0.0,0.18181818181818185,0.18181818181818185,0.2222222222222222,0.9761904761904762,0.0,1.0,0.0,0.0,0.0,0.0,0.2424242424242424,0.2,0.023255813953488372,0.465648854961832,0.2866666666666667,0.3783783783783785,0.5192307692307693,0.4262295081967213,0.7999999999999999,1.0,0.0,0.3870967741935484,0.5,0.0,0.08888888888888889,0.6666666666666666,1.0,1.0,0.0,0.14285714285714285,0.2345679012345679,0.9761904761904762,1.0
25,0.08754208754208755,0.4374999999999999,0.0,0.0,0.015503875968992246,0.5979899497487438,0.0,0.2123287671232877,0.0,0.20202020202020204,0.14814814814814814,0.0,1.0,0.0,0.22727272727272724,0.34567901234567894,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.3409090909090909,0.42,0.03488372093023255,0.6641221374045801,0.20666666666666672,0.5135135135135136,0.6153846153846154,0.3442622950819673,0.7727272727272727,0.0,0.0,0.25806451612903225,0.5,0.0,0.8148148148148149,0.0,1.0,0.0,0.0,0.17857142857142855,0.3580246913580247,0.9761904761904762,0.0
26,0.09090909090909093,0.6041666666666666,0.0,0.0,0.015503875968992246,0.5979899497487438,0.003952569169960474,0.4885844748858447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2469135802469136,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.3939393939393939,0.0,0.03488372093023255,0.7709923664122137,0.3666666666666668,0.5135135135135136,0.7115384615384616,0.3442622950819673,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25925925925925924,0.9761904761904762,0.0
27,0.09427609427609428,0.7708333333333334,0.0,0.0,0.0,0.7487437185929648,0.0,0.2283105022831049,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272724,0.02469135802469136,0.9761904761904762,1.0,1.0,0.0,0.0,0.0,0.0,0.4318181818181819,0.2,0.03488372093023255,0.3282442748091603,0.06,0.6824324324324325,0.326923076923077,0.5901639344262295,0.6363636363636364,0.0,0.0,0.41935483870967744,1.0,0.0,0.562962962962963,0.0,1.0,0.0,0.0,0.17857142857142855,0.037037037037037035,0.9761904761904762,0.0
28,0.09764309764309764,0.29166666666666663,1.0,0.0,0.02325581395348837,0.7487437185929648,0.0,0.2762557077625571,0.0,0.10101010101010102,0.5555555555555556,0.0,1.0,0.0,0.22727272727272724,0.1728395061728395,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.6590909090909092,0.6,0.05813953488372092,0.7633587786259541,0.18000000000000005,0.7162162162162162,0.4230769230769231,0.5901639344262295,0.7272727272727273,0.0,0.0,0.2419354838709677,0.0,0.0,0.6370370370370371,0.0,1.0,0.0,0.0,0.17857142857142855,0.1851851851851852,0.9761904761904762,0.0
29,0.101010101010101,0.22916666666666666,1.0,0.0,0.02325581395348837,0.5477386934673367,0.0,0.09360730593607308,0.0,0.0,0.0,0.0,1.0,0.18181818181818185,0.2727272727272727,0.2469135802469136,0.9761904761904762,0.0,1.0,1.0,0.0,0.0,0.0,0.31818181818181823,0.4,0.023255813953488372,0.3282442748091603,0.16000000000000006,0.5135135135135136,0.4711538461538462,0.2622950819672131,0.7272727272727273,1.0,0.0,0.3225806451612903,0.5,0.0,0.5185185185185185,0.0,1.0,1.0,0.0,0.2142857142857143,0.25925925925925924,0.9761904761904762,1.0
30,0.10437710437710436,0.8333333333333334,0.0,0.0,0.0,0.6984924623115578,0.003952569169960474,0.2579908675799087,0.0,0.30303030303030304,0.9259259259259258,0.0,1.0,0.0,0.18181818181818185,0.34567901234567894,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.31818181818181823,0.4,0.023255813953488372,0.6106870229007634,0.2,0.4459459459459461,0.4615384615384616,0.5081967213114755,0.7090909090909091,0.0,0.0,0.2903225806451613,0.0,0.0,0.2740740740740741,0.6666666666666666,1.0,0.0,0.0,0.17857142857142855,0.0,0.9761904761904762,0.0
31,0.10774410774410774,0.6458333333333334,1.0,0.0,0.02325581395348837,0.5829145728643216,0.003952569169960474,0.2374429223744293,0.0,0.0,0.0,1.0,0.0,0.0,0.4545454545454545,0.037037037037037035,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,0.6,0.040697674418604654,0.6793893129770993,0.3800000000000001,0.5,0.5673076923076924,0.319672131147541,0.7272727272727273,1.0,0.0,0.2258064516129032,0.0,0.0,0.43703703703703706,0.6666666666666666,1.0,1.0,0.0,0.35714285714285715,0.04938271604938271,0.9761904761904762,1.0
32,0.1111111111111111,0.7291666666666666,1.0,0.0,0.015503875968992246,0.6984924623115578,0.0,0.4771689497716895,0.0,0.0,0.0,0.0,1.0,0.0,0.4545454545454545,0.09876543209876544,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.3560606060606061,0.4,0.023255813953488372,0.6641221374045801,0.34,0.8851351351351353,0.7596153846153846,0.5081967213114755,0.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.8148148148148149,0.0,1.0,0.0,0.0,0.35714285714285715,0.1111111111111111,0.9761904761904762,1.0
33,0.11784511784511785,0.6249999999999999,1.0,0.0,0.02325581395348837,0.6733668341708543,0.003952569169960474,0.24657534246575336,0.0,0.20202020202020204,0.7407407407407407,0.0,0.0,0.0,0.5,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.6590909090909092,0.4,0.04651162790697674,0.6870229007633587,0.20666666666666672,0.6148648648648649,0.5576923076923077,0.4672131147540983,0.8181818181818181,0.0,0.2777777777777778,0.3225806451612903,0.0,0.7473684210526317,0.0,0.0,1.0,0.0,0.8888888888888891,1.0,0.2469135802469136,0.0,1.0
34,0.12457912457912458,0.3125,1.0,0.0,0.015503875968992246,0.6482412060301508,0.0,0.24429223744292236,0.0,0.20202020202020204,0.35185185185185186,0.0,0.0,0.0,0.4090909090909091,0.3333333333333333,0.9761904761904762,0.0,1.0,0.0,0.0,0.0,0.0,0.8484848484848485,0.0,0.06976744186046513,0.8244274809160305,0.2,0.7162162162162162,0.5,0.4262295081967213,0.7727272727272727,1.0,0.0,0.06451612903225806,0.0,0.0,0.3888888888888889,0.0,1.0,0.0,0.0,0.3214285714285714,0.34567901234567894,0.9761904761904762,0.0
35,0.12794612794612792,0.27083333333333337,1.0,0.0,0.02325581395348837,0.6984924623115578,0.003952569169960474,0.2283105022831049,0.0,0.20202020202020204,0.4629629629629629,0.0,1.0,0.0,0.3636363636363637,0.20987654320987653,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.643939393939394,0.0,0.05232558139534883,0.816793893129771,0.14666666666666672,0.6824324324324325,0.4711538461538462,0.5081967213114755,0.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.4444444444444445,0.0,1.0,0.0,0.0,0.2857142857142857,0.20987654320987653,0.9761904761904762,0.0
36,0.13468013468013465,0.29166666666666663,1.0,0.0,0.02325581395348837,0.5979899497487438,0.003952569169960474,0.11643835616438353,0.0,0.4040404040404041,0.4259259259259259,0.0,0.0,0.18181818181818185,0.4545454545454545,0.2839506172839506,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.2803030303030303,0.2,0.017441860465116282,0.3740458015267175,0.4200000000000001,0.3108108108108109,0.5,0.3442622950819673,0.7999999999999999,1.0,0.0,0.4032258064516129,0.5,0.0,0.4259259259259259,0.0,1.0,1.0,0.0,0.14285714285714285,0.308641975308642,0.9761904761904762,1.0
37,0.13804713804713806,0.5833333333333334,1.0,0.0,0.02325581395348837,0.7487437185929648,0.003952569169960474,0.3424657534246575,0.0,0.4040404040404041,0.5555555555555556,0.0,0.0,0.18181818181818185,0.5,0.34567901234567894,0.9761904761904762,0.0,1.0,1.0,0.0,0.0,0.0,0.3560606060606061,0.0,0.03488372093023255,0.3129770992366412,0.16666666666666669,0.8513513513513515,0.6153846153846154,0.5901639344262295,0.8363636363636363,1.0,0.0,0.0967741935483871,0.5,0.0,0.22222222222222224,0.3333333333333333,1.0,0.75,0.0,0.3928571428571429,0.3580246913580247,0.9761904761904762,1.0
38,0.1414141414141414,0.5416666666666666,1.0,0.0,0.02325581395348837,0.6582914572864321,0.0,0.5182648401826484,0.0,0.6060606060606061,0.5555555555555556,0.0,1.0,0.0,0.0,0.02469135802469136,0.9761904761904762,0.0,1.0,0.0,0.0,0.0,0.0,0.4318181818181819,0.5,0.02906976744186046,0.465648854961832,0.19333333333333336,0.5135135135135136,0.6153846153846154,0.4426229508196722,0.8545454545454545,1.0,0.0,0.1935483870967742,0.5,0.0,0.4185185185185185,0.3333333333333333,1.0,1.0,0.0,0.35714285714285715,0.037037037037037035,0.9761904761904762,1.0
39,0.14478114478114476,0.6666666666666666,1.0,0.0,0.015503875968992246,0.7487437185929648,0.003952569169960474,0.2671232876712329,0.0,1.0,0.6481481481481481,1.0,0.0,0.0,0.0,0.04938271604938271,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.3560606060606061,0.43333333333333335,0.02906976744186046,0.5038167938931296,0.32,0.7837837837837838,0.6153846153846154,0.5901639344262295,1.0,1.0,0.0,0.16129032258064516,0.5,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.061728395061728385,0.9761904761904762,0.0
40,0.14814814814814814,0.7499999999999999,0.0,0.0,0.02325581395348837,0.7487437185929648,0.0,0.22602739726027396,0.0,0.0,0.0,0.0,1.0,0.18181818181818185,0.5,0.02469135802469136,0.9761904761904762,0.0,1.0,1.0,0.0,0.0,0.0,0.2424242424242424,0.3333333333333333,0.011627906976744186,0.3282442748091603,0.1866666666666667,0.6486486486486487,0.5192307692307693,0.5901639344262295,0.7818181818181817,0.0,0.0,0.16129032258064516,0.5,0.0,0.21851851851851853,1.0,1.0,1.0,0.0,0.3928571428571429,0.037037037037037035,0.9761904761904762,1.0
41,0.1515151515151515,0.22916666666666666,1.0,0.0,0.0,0.6984924623115578,0.003952569169960474,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.13580246913580246,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,0.0,0.040697674418604654,0.816793893129771,0.3133333333333334,0.7837837837837838,0.6153846153846154,0.5081967213114755,0.9090909090909092,1.0,0.0,0.2258064516129032,0.0,0.0,0.3888888888888889,0.0,1.0,1.0,0.0,0.35714285714285715,0.14814814814814814,0.9761904761904762,0.0
42,0.15488215488215487,0.8749999999999999,0.0,0.0,0.007751937984496123,0.7989949748743719,0.0,0.4018264840182649,0.0,0.4040404040404041,0.9259259259259258,0.0,1.0,0.0,0.5,0.037037037037037035,0.9761904761904762,0.0,1.0,0.0,0.0,1.0,0.0,0.2803030303030303,0.36666666666666653,0.011627906976744186,0.6946564885496184,0.3533333333333333,0.7162162162162162,0.5192307692307693,0.6721311475409837,0.8181818181818181,0.0,0.0,0.06451612903225806,0.0,0.0,0.25925925925925924,0.6666666666666666,1.0,0.0,0.0,0.3928571428571429,0.07407407407407407,0.9761904761904762,0.0
43,0.15824915824915822,0.6249999999999999,1.0,0.0,0.015503875968992246,0.7487437185929648,0.0,0.1963470319634703,0.0,0.5050505050505051,0.5555555555555556,1.0,0.0,0.0,0.5,0.012345679012345678,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,0.4,0.03488372093023255,0.6564885496183205,0.16000000000000006,0.6824324324324325,0.5673076923076924,0.5901639344262295,0.8181818181818181,0.0,0.0,0.25806451612903225,0.0,0.0,0.7222222222222222,0.0,1.0,0.0,0.0,0.35714285714285715,0.09876543209876544,0.9761904761904762,0.0
44,0.1616161616161616,0.6666666666666666,0.0,0.0,0.02325581395348837,0.6482412060301508,0.003952569169960474,0.4657534246575342,0.0,0.0,0.0,0.0,1.0,0.18181818181818185,0.4545454545454545,0.061728395061728385,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.2424242424242424,0.0,0.017441860465116282,0.7480916030534351,0.2,0.5810810810810811,0.7115384615384616,0.4262295081967213,0.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.4444444444444445,0.0,1.0,0.0,0.0,0.25,0.16049382716049382,0.9761904761904762,1.0
